G16	2020-06-20-00-30-00	-2021079.047	296041.6456	1699878.767	22757633.32	-0.00017257
G21	2020-06-20-00-30-00	-1500509.497	-687435.7596	2153586.638	25264874.81	1.37222E-05
G26	2020-06-20-00-30-00	-2562881.669	-386802.2376	628093.6224	25096325.26	0.000228536
G27	2020-06-20-00-30-00	-1303491.575	877642.4859	2121045.98	21394397.95	-0.000324989
C01	2020-06-20-00-35-00	-3435158.902	2448113.914	61249.629	37733477.08	-0.000402382
C02	2020-06-20-00-35-00	441453.676	4190173.129	-140801.7348	37702695.82	0.000270932
C03	2020-06-20-00-35-00	-1470293.519	3948888.419	-64631.2747	36600511.41	0.000855618
C04	2020-06-20-00-35-00	-3958329.216	1450867.557	31846.346	38651068.16	-0.000156119
C05	2020-06-20-00-35-00	2192020.805	3598597.71	-109982.8452	39695317.34	-0.000487148
C06	2020-06-20-00-35-00	-1026567.976	3629712.958	-1798890.546	38409321.31	0.000758503
C07	2020-06-20-00-35-00	-1365336.304	2279170.582	3290127.884	36414473.36	3.26054E-05
C08	2020-06-20-00-35-00	-2543278.836	2987316.272	-1580328.502	39037331.24	-0.000322244
C09	2020-06-20-00-35-00	-27110.043	4185348.355	-241574.5426	37144961.28	0.000621551
C10	2020-06-20-00-35-00	350407.5651	2803293.051	3158552.48	37068791.96	-0.000257848
C12	2020-06-20-00-35-00	-106408.4167	2737770.869	-534619.4515	23865915.34	0.000406152
C16	2020-06-20-00-35-00	-802209.4076	3793779.339	-1624662.629	38868733.04	-0.000614066
C24	2020-06-20-00-35-00	755994.3048	1439296.297	2267882.81	23976652.34	-0.000787227
C26	2020-06-20-00-35-00	-1153067.754	1817643.679	1777220.544	21481793.26	0.000724531
C29	2020-06-20-00-35-00	-1488071.497	-671660.4817	2262198.283	25861423.06	0.000244813
G01	2020-06-20-00-35-00	-1205680.922	2047052.285	-1174334.851	23632596.95	1.263E-05
G04	2020-06-20-00-35-00	-106226.604	2556338.49	-705441.4202	23046571.29	-0.000104627
G07	2020-06-20-00-35-00	535961.032	1525392.31	2130694.08	22240945.53	-0.000308434
G08	2020-06-20-00-35-00	-796316.3252	1881689.628	1683837.941	20223887.47	-3.81462E-05
G09	2020-06-20-00-35-00	793440.3829	2502918.413	390008.1682	22561168.59	-0.00023937
G11	2020-06-20-00-35-00	-1182216.875	2381281.532	231148.7753	21183013.98	-0.000243943
G16	2020-06-20-00-35-00	-2077588.85	265369.7644	1637759.33	22871852.38	-0.000172572
G21	2020-06-20-00-35-00	-1446120.94	-742477.2786	2173980.252	25409805.48	1.37231E-05
G26	2020-06-20-00-35-00	-2581287.014	-402146.8671	537706.5322	25228280.63	0.000228538
G27	2020-06-20-00-35-00	-1319897.744	796974.9392	2143459.982	21540317.48	-0.000324992
C01	2020-06-20-00-40-00	-3435089.706	2448175.281	60354.2553	37733823.41	-0.000402371
C02	2020-06-20-00-40-00	441375.7963	4190202.338	-140328.8985	37702267.38	0.000270924
C03	2020-06-20-00-40-00	-1470366.655	3948829.56	-62637.5498	36598122.61	0.000855614
C04	2020-06-20-00-40-00	-3958296.202	1450835.667	32996.1947	38649805.91	-0.000156113
C05	2020-06-20-00-40-00	2191936.144	3598631.807	-109960.175	39695047.13	-0.000487168
C06	2020-06-20-00-40-00	-997490.6194	3605455.375	-1862158.04	38506958.09	0.000758506
C07	2020-06-20-00-40-00	-1398623.171	2270959.679	3280967.764	36405401.95	3.25961E-05
C08	2020-06-20-00-40-00	-2534262.417	3032032.64	-1508851.334	38929199.03	-0.000322251
C09	2020-06-20-00-40-00	10265.5171	4179974.144	-316706.3034	37234803.51	0.000621559
C10	2020-06-20-00-40-00	323308.5547	2781903.602	3179723.877	37057825.74	-0.000257846
C12	2020-06-20-00-40-00	-110229.8533	2754180.978	-442066.8164	23704428.23	0.000406155
C16	2020-06-20-00-40-00	-770219.5295	3771307.431	-1691051.614	38971549.76	-0.000614063
C24	2020-06-20-00-40-00	683354.0613	1467408.129	2272953.065	23840746.76	-0.000787224
C26	2020-06-20-00-40-00	-1209560.614	1837838.249	1718001.094	21464431.02	0.000724535
C29	2020-06-20-00-40-00	-1477558.388	-748250.9112	2245003.277	26039340.39	0.000244815
G01	2020-06-20-00-40-00	-1241818.029	2070047.793	-1090857.162	23421759.72	1.26326E-05
G04	2020-06-20-00-40-00	-118952.1341	2529389.617	-794821.2163	23216768.4	-0.000104629
G07	2020-06-20-00-40-00	474230.4506	1574688.654	2107564.83	22081985.98	-0.000308436
G08	2020-06-20-00-40-00	-815165.6934	1818775.89	1743684.167	20269670.1	-3.81465E-05
G09	2020-06-20-00-40-00	787212.1183	2517837.69	296496.2513	22657250.71	-0.000239372
G11	2020-06-20-00-40-00	-1188902.95	2365387.315	321718.9417	21052381.77	-0.00024394
G16	2020-06-20-00-40-00	-2132424.917	236754.6153	1572514.054	22987008.59	-0.000172573
G26	2020-06-20-00-40-00	-2596689.68	-416183.8019	446302.7179	25360735.13	0.000228541
G27	2020-06-20-00-40-00	-1337903.042	715888.8521	2161697.596	21691133.46	-0.000324995
C01	2020-06-20-00-45-00	-3435020.477	2448235.453	59430.0953	37734185.48	-0.000402361
C02	2020-06-20-00-45-00	441299.106	4190233.824	-139788.8516	37701780.94	0.000270917
C03	2020-06-20-00-45-00	-1470441.263	3948770.808	-60613.7612	36595719.14	0.00085561
C04	2020-06-20-00-45-00	-3958263.971	1450802.115	34130.3009	38648563.06	-0.000156106
C05	2020-06-20-00-45-00	2191851.979	3598667.838	-109884.834	39694738.33	-0.000487188
C06	2020-06-20-00-45-00	-969490.1203	3579901.817	-1924509.964	38604829.64	0.000758509
C07	2020-06-20-00-45-00	-1432242.846	2264221.878	3270250.676	36395409.88	3.25868E-05
C08	2020-06-20-00-45-00	-2523310.094	3076325.936	-1436658.879	38821787.83	-0.000322258
C09	2020-06-20-00-45-00	47369.3526	4172935.015	-391683.7991	37326482.13	0.000621567
C10	2020-06-20-00-45-00	295302.5889	2761739.448	3199395.896	37045827.01	-0.000257843
C12	2020-06-20-00-45-00	-113271.4245	2767517.179	-348785.1258	23548077.83	0.000406159
C13	2020-06-20-00-45-00	-1198151.98	3130793.362	-2565784.53	40098230.7	0.000499756
C16	2020-06-20-00-45-00	-739240.3183	3747441.996	-1756624.185	39074682.73	-0.000614061
C24	2020-06-20-00-45-00	611174.6044	1496968.452	2274271.166	23706565.72	-0.000787221
C26	2020-06-20-00-45-00	-1263747.964	1858303.053	1655948.352	21453050.33	0.000724539
C29	2020-06-20-00-45-00	-1468653.294	-824388.2228	2224099.754	26218354.68	0.000244816
G01	2020-06-20-00-45-00	-1275178.918	2091559.402	-1005274.135	23212166.23	1.26351E-05
G04	2020-06-20-00-45-00	-132752.6279	2499377.275	-882675.5987	23389181.12	-0.00010463
G07	2020-06-20-00-45-00	414003.8438	1624450.47	2080478.62	21927810.88	-0.000308439
G08	2020-06-20-00-45-00	-835622.8092	1754079.568	1800162.449	20323476.1	-3.81467E-05
G09	2020-06-20-00-45-00	780430.6201	2529417.747	202415.6975	22760573.75	-0.000239374
G11	2020-06-20-00-45-00	-1194671.714	2346423.168	411680.4975	20929979.31	-0.000243936
G16	2020-06-20-00-45-00	-2185425.607	210161.01	1504271.899	23103117.31	-0.000172575
G26	2020-06-20-00-45-00	-2609014.485	-429026.4678	354055.2405	25493746.1	0.000228543
G27	2020-06-20-00-45-00	-1357497.245	634574.2809	2175726.655	21846348.46	-0.000324997
G30	2020-06-20-00-45-00	1387817.868	839638.6413	2110370.43	24413287.45	-0.000245268
C01	2020-06-20-00-50-00	-3434951.227	2448294.403	58477.5904	37734563.46	-0.00040235
C02	2020-06-20-00-50-00	441223.7023	4190267.541	-139181.852	37701238.52	0.000270909
C03	2020-06-20-00-50-00	-1470517.309	3948712.149	-58560.8769	36593303.11	0.000855605
C04	2020-06-20-00-50-00	-3958232.549	1450766.921	35248.1212	38647339.39	-0.0001561
C05	2020-06-20-00-50-00	2191768.378	3598705.762	-109756.8566	39694390.77	-0.000487208
C06	2020-06-20-00-50-00	-942622.3951	3553100.579	-1985915.455	38702812.24	0.000758512
C07	2020-06-20-00-50-00	-1466130.409	2258969.793	3257980.978	36384519.35	3.25776E-05
C08	2020-06-20-00-50-00	-2510442.416	3120112.404	-1363785.501	38715229.56	-0.000322265
C09	2020-06-20-00-50-00	84128.5695	4164243.899	-466470.4544	37419894.78	0.000621574
